Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10W,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ
TBC,24.6,24.6,0.0,0.0,0.0,0.0,2711.0,2420.0,27.0,21.9,2618.0,9.4,1562.0,63.5,13.6,0.26,19.0,1735.0,1.2328767123287672,23423.091110291403
TBD,61.0,61.0,0.0,0.0,0.0,0.0,76419.0,256762.0,90.3,25.4,4047.0,15.1,1724.0,28.26,15.3,0.0,26.0,1551.0,3.5551181102362204,369.80332116358494
TBT,1.1,1.1,0.0,0.0,0.0,0.0,348.0,0.0,7.7,0.4,0.0,0.0,2.0,1.66,-46.0,0.0,42.0,0.0,19.25,4770.114942528736
TBX,9.0,9.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,8.1,468.0,19.2,14.0,1.51,15.2,0.12,3.0,473.0,1.234567901234568,79473.68421052632
TC6,4.7,4.7,0.0,0.0,0.0,0.0,34815.0,12854.0,5.4,3.9,1548.0,3.0,153.0,32.5,11.7,0.65,10.0,14.0,1.3846153846153848,933.5056728421657
TCD,17.9,17.9,0.0,0.0,0.0,0.0,41725.0,3459.0,19.6,13.7,1629.0,11.0,616.0,34.43,12.6,0.36,17.0,929.0,1.4306569343065696,825.1647693229479
TCH,24.85,24.85,0.0,0.0,0.0,0.0,2095839.0,1177377.0,25.3,15.4,1331.0,18.7,9020.0,362.99,12.0,-0.07,11.0,1105.0,1.6428571428571428,173.195555574641
TCL,27.2,27.2,0.0,0.0,0.0,0.0,5978.0,15051.0,31.9,25.5,4613.0,5.9,570.0,20.94,30.6,0.29,15.0,4588.0,1.2509803921568627,3502.8437604550018
TCM,22.7,22.7,0.0,0.0,0.0,0.0,708352.0,279289.0,31.9,20.1,3720.0,6.1,1173.0,51.55,20.8,0.63,18.0,2217.0,1.5870646766169152,72.77455276472715
TCO,12.0,12.0,0.0,0.0,0.0,0.0,2329.0,1248.0,14.7,9.0,943.0,12.7,225.0,18.71,11.3,-0.36,8.0,1477.0,1.6333333333333333,8033.490768570201
TCR,2.7,2.7,0.0,0.0,0.0,0.0,7248.0,1113.0,4.3,2.6,-1566.0,-1.7,28.0,45.43,13.0,-0.1,-12.0,762.0,1.6538461538461537,6267.935982339955
TCS,4.6,4.6,0.0,0.0,0.0,0.0,21953.0,8740.0,5.4,3.8,1336.0,3.4,123.0,26.85,11.7,0.68,12.0,323.0,1.4210526315789476,1223.0674623058353
TCT,67.5,67.5,0.0,0.0,0.0,0.0,5207.0,2084.0,71.0,46.1,5703.0,11.8,863.0,12.79,18.9,0.17,31.0,5484.0,1.5401301518438177,2456.3088150566546
TCW,19.0,19.0,0.0,0.0,0.0,0.0,4404.0,8964.0,31.9,17.0,2715.0,7.0,285.0,15.0,21.5,0.0,19.0,0.0,1.8764705882352941,3405.9945504087195
TDB,42.1,42.1,0.0,0.0,0.0,0.0,661.0,1044.0,42.1,28.5,0.0,0.0,346.0,8.23,0.0,0.0,34.0,0.0,1.4771929824561405,12450.832072617248
TDC,9.04,9.04,0.0,0.0,0.0,0.0,288722.0,176143.0,9.3,6.1,1284.0,7.0,904.0,100.0,12.3,0.11,11.0,1208.0,1.5245901639344264,346.3539321561918
TDG,13.2,13.2,0.0,0.0,0.0,0.0,337460.0,212297.0,17.3,8.9,2247.0,5.9,170.0,12.9,14.0,0.23,16.0,722.0,1.9438202247191012,38.226752800331894
TDH,15.7,15.7,0.0,0.0,0.0,0.0,653395.0,772686.0,17.8,11.2,1608.0,9.8,1282.0,81.45,22.4,0.69,7.0,1293.0,1.5892857142857144,124.65660129018434
TDM,16.5,16.5,0.0,0.0,0.0,0.0,4060.0,2560.0,32.5,12.0,931.0,17.7,1340.0,81.2,11.4,0.0,10.0,911.0,2.7083333333333335,20000.0
TDN,5.0,5.0,0.0,0.0,0.0,0.0,62770.0,2924.0,7.1,4.0,789.0,6.3,147.0,29.44,11.5,0.6,7.0,499.0,1.775,469.0138601242632
TDS,14.6,14.6,0.0,0.0,0.0,0.0,4879.0,6028.0,15.3,8.7,5900.0,2.5,178.0,12.23,21.8,0.0,27.0,2850.0,1.7586206896551726,2506.6612010657923
TDW,21.8,21.8,0.0,0.0,0.0,0.0,270.0,23.0,29.7,19.5,1814.0,12.0,185.0,8.5,16.0,-0.07,13.0,1721.0,1.523076923076923,31481.481481481478
TEG,7.8,7.8,0.0,0.0,0.0,0.0,87873.0,21705.0,9.4,5.7,1888.0,4.1,140.0,18.0,11.3,0.61,14.0,1773.0,1.6491228070175439,204.84107746406747
TEL,9.8,9.8,0.0,0.0,0.0,0.0,21196.0,18855.0,12.1,6.6,0.0,0.0,49.0,5.0,0.0,0.0,0.0,0.0,1.8333333333333335,235.8935648235516
TET,26.4,26.4,0.0,0.0,0.0,0.0,9.0,3.0,29.3,26.4,3598.0,7.3,151.0,5.7,15.4,-0.04,23.0,695.0,1.1098484848484849,633333.3333333333
TFC,5.2,5.2,0.0,0.0,0.0,0.0,6007.0,4948.0,8.2,4.2,238.0,21.8,88.0,16.83,12.5,-0.1,-1.0,144.0,1.952380952380952,2801.731313467621
TGP,5.8,5.8,0.0,0.0,0.0,0.0,1374.0,20.0,11.8,5.3,0.0,0.0,58.0,10.0,0.0,0.0,13.0,0.0,2.226415094339623,7278.020378457059
TH1,5.5,5.5,0.0,0.0,0.0,0.0,784.0,160.0,11.1,5.0,-10497.0,-0.5,74.0,13.54,-6.9,-0.12,153.0,-10542.0,2.2199999999999998,17270.408163265303
THB,18.5,18.5,0.0,0.0,0.0,0.0,964.0,810.0,20.1,15.7,875.0,21.1,211.0,11.42,19.1,0.57,6.0,1010.0,1.2802547770700639,11846.473029045643
THG,39.6,39.6,0.0,0.0,0.0,0.0,16154.0,6651.0,58.0,36.1,7940.0,5.0,475.0,12.0,27.3,-0.16,29.0,7162.0,1.6066481994459834,742.8500680945896
THI,43.5,43.5,0.0,0.0,0.0,0.0,13406.0,40170.0,50.9,33.5,6568.0,6.6,2123.0,48.8,23.5,0.1,28.0,0.0,1.519402985074627,3640.161121885723
THR,6.4,6.4,0.0,0.0,0.0,0.0,47.0,0.0,10.6,6.4,0.0,0.0,11.0,1.69,0.0,0.0,12.0,0.0,1.6562499999999998,35957.446808510635
THS,9.0,9.0,0.0,0.0,0.0,0.0,170.0,30.0,9.1,6.2,903.0,10.0,27.0,3.0,12.1,0.19,7.0,1667.0,1.4677419354838708,17647.058823529413
THT,6.8,6.8,0.0,0.0,0.0,0.0,14177.0,15285.0,7.1,5.8,1136.0,6.0,167.0,24.57,11.7,0.21,10.0,857.0,1.2241379310344827,1733.088805812231
THW,19.5,19.5,0.0,0.0,0.0,0.0,37.0,0.0,23.1,11.4,41.0,475.6,98.0,5.0,10.3,0.0,7.0,0.0,2.026315789473684,135135.13513513515
TIC,14.0,14.0,0.0,0.0,0.0,0.0,8071.0,10240.0,14.9,12.1,1741.0,8.0,345.0,22.28,10.8,0.18,16.0,1513.0,1.231404958677686,2760.500557551729
TIE,10.75,10.75,0.0,0.0,0.0,0.0,1137.0,2741.0,12.9,5.6,-1679.0,-6.4,103.0,9.57,24.9,0.22,-9.0,882.0,2.303571428571429,8416.88654353562
TIG,4.0,4.0,0.0,0.0,0.0,0.0,336031.0,759106.0,4.9,3.4,720.0,5.6,309.0,77.24,11.2,0.63,6.0,569.0,1.4411764705882355,229.8597450830429
TIP,16.0,16.0,0.0,0.0,0.0,0.0,4510.0,8872.0,16.7,14.8,2132.0,7.5,416.0,26.0,0.0,0.18,13.0,0.0,1.1283783783783783,5764.966740576497
TIS,12.7,12.7,0.0,0.0,0.0,0.0,90853.0,57300.0,13.9,9.3,523.0,24.3,2337.0,184.0,10.3,0.0,5.0,1131.0,1.4946236559139785,2025.249578990237
TIX,31.5,31.5,0.0,0.0,0.0,0.0,57.0,153.0,43.8,28.2,4341.0,7.3,832.0,25.65,27.0,-0.14,16.0,2640.0,1.553191489361702,449999.99999999994
TJC,4.5,4.5,0.0,0.0,0.0,0.0,4286.0,1460.0,7.5,4.5,16.0,281.2,39.0,8.6,13.8,0.8,0.0,1331.0,1.6666666666666667,2006.532897806813
TKC,26.4,26.4,0.0,0.0,0.0,0.0,4538.0,4018.0,29.5,16.7,2581.0,10.2,300.0,10.73,14.8,0.18,17.0,1607.0,1.7664670658682635,2364.4777434993393
TKU,12.0,12.0,0.0,0.0,0.0,0.0,870.0,680.0,17.1,9.5,2576.0,4.7,56.0,30.04,14.8,0.44,17.0,3077.0,1.8,34528.73563218391
TL4,6.8,6.8,0.0,0.0,0.0,0.0,7199.0,7861.0,7.5,6.1,32.0,212.5,109.0,16.01,21.9,0.0,0.0,1226.0,1.2295081967213115,2223.919988887346
TLD,10.15,10.15,0.0,0.0,0.0,0.0,667339.0,697244.0,25.1,10.2,695.0,14.6,183.0,18.0,11.2,0.24,8.0,0.0,2.4607843137254903,26.97279793328428
TLG,98.0,98.0,0.0,0.0,0.0,0.0,2695.0,540.0,111.5,74.6,5302.0,18.5,4955.0,50.56,21.0,0.01,25.0,4742.0,1.494638069705094,18760.66790352505
TLH,10.7,10.7,0.0,0.0,0.0,0.0,691378.0,416971.0,12.6,9.8,3724.0,2.9,995.0,91.5,17.2,0.67,22.0,4991.0,1.2857142857142856,132.34439047814655
TLP,14.3,14.3,0.0,0.0,0.0,0.0,33992.0,2311.0,18.7,14.3,0.0,0.0,169.0,11.83,0.0,0.0,9.0,0.0,1.3076923076923075,348.0230642504119
TLT,12.0,12.0,0.0,0.0,0.0,0.0,7435.0,5741.0,19.0,11.0,1898.0,6.3,84.0,6.99,7.7,0.72,29.0,0.0,1.7272727272727273,940.1479488903834
TMB,9.0,9.0,0.0,0.0,0.0,0.0,349.0,2240.0,11.5,5.8,1734.0,5.2,90.0,10.0,17.9,0.08,10.0,511.0,1.9827586206896552,28653.29512893983
TMC,13.5,13.5,0.0,0.0,0.0,0.0,823.0,2.0,14.7,11.0,1837.0,7.3,167.0,12.4,15.8,0.27,12.0,1792.0,1.3363636363636362,15066.828675577157
TMG,44.6,44.6,0.0,0.0,0.0,0.0,212.0,310.0,59.5,12.7,8903.0,5.0,803.0,18.0,17.8,0.0,51.0,3337.0,4.685039370078741,84905.66037735848
TMP,33.0,33.0,0.0,0.0,0.0,0.0,1990.0,2603.0,38.3,24.7,4450.0,7.4,2310.0,70.0,15.1,0.07,30.0,2016.0,1.5506072874493926,35175.87939698492
TMS,34.15,34.15,0.0,0.0,0.0,0.0,6247.0,15465.0,53.1,31.3,4402.0,7.8,1180.0,43.21,41.3,0.06,15.0,4997.0,1.6964856230031948,6916.920121658396
TMT,11.6,11.6,0.0,0.0,0.0,0.0,17487.0,79273.0,13.5,7.9,240.0,48.3,433.0,36.88,11.9,-0.05,3.0,1315.0,1.7088607594936709,2108.9952536169726
TMW,10.1,10.1,0.0,0.0,0.0,0.0,217.0,30.0,15.0,9.2,1028.0,9.8,47.0,4.66,22.8,0.0,11.0,0.0,1.6304347826086958,21474.654377880186
TMX,7.5,7.5,0.0,0.0,0.0,0.0,206.0,60.0,12.3,7.5,1721.0,4.4,45.0,6.0,16.8,-0.03,10.0,1542.0,1.6400000000000001,29126.21359223301
TNA,37.5,37.5,0.0,0.0,0.0,0.0,19467.0,13813.0,45.8,31.4,7930.0,4.7,472.0,12.59,33.1,0.2,24.0,8834.0,1.4585987261146496,646.7355011044332
TNB,7.8,7.8,0.0,0.0,0.0,0.0,893.0,140.0,8.1,5.0,82.0,95.1,90.0,11.5,14.9,0.0,1.0,801.0,1.6199999999999999,12877.939529675252
TNC,13.0,13.0,0.0,0.0,0.0,0.0,9838.0,5124.0,14.0,10.6,1390.0,9.4,250.0,19.25,16.2,-0.04,9.0,1171.0,1.3207547169811322,1956.6985159585283
TND,10.1,10.1,0.0,0.0,0.0,0.0,18546.0,14370.0,13.8,5.9,6249.0,1.6,162.0,16.0,22.0,0.0,28.0,5856.0,2.3389830508474576,862.7197239296883
TNG,14.0,14.0,0.0,0.0,0.0,0.0,538903.0,196319.0,16.9,10.7,2801.0,5.0,576.0,41.12,15.3,1.35,18.0,1966.0,1.5794392523364487,76.30315659775506
TNI,6.05,6.05,0.0,0.0,0.0,0.0,512828.0,130601.0,12.9,5.9,345.0,17.5,127.0,52.5,0.0,0.75,7.0,0.0,2.1864406779661016,102.37350534682194
TNM,4.8,4.8,0.0,0.0,0.0,0.0,2447.0,4380.0,5.6,2.7,0.0,0.0,18.0,3.8,0.0,0.0,17.0,0.0,2.074074074074074,1552.921945239068
TNP,9.2,9.2,0.0,0.0,0.0,0.0,7.0,0.0,9.4,8.9,352.0,26.1,65.0,7.1,11.3,0.0,7.0,0.0,1.0561797752808988,1014285.7142857142
TNS,3.4,3.4,0.0,0.0,0.0,0.0,10537.0,6385.0,7.7,1.6,3790.0,0.9,68.0,20.0,1.2,0.0,311.0,690.0,4.8125,1898.0734554427256
TNT,2.56,2.56,0.0,0.0,0.0,0.0,159862.0,212179.0,5.5,2.4,150.0,17.1,65.0,25.5,10.8,0.17,1.0,60.0,2.291666666666667,159.5125795999049
TNW,9.5,9.5,0.0,0.0,0.0,0.0,1610.0,822.0,14.9,5.0,262.0,36.3,152.0,16.0,15.7,0.0,2.0,136.0,2.98,9937.888198757764
TOP,1.2,1.2,0.0,0.0,0.0,0.0,151202.0,146553.0,2.6,1.1,18.0,66.7,30.0,25.35,10.0,0.0,0.0,398.0,2.3636363636363633,167.65651247999367
TOT,8.8,8.8,0.0,0.0,0.0,0.0,327.0,740.0,10.9,4.0,56.0,157.1,48.0,5.5,8.7,0.0,5.0,0.0,2.725,16819.571865443424
TPC,12.9,12.9,0.0,0.0,0.0,0.0,13292.0,58034.0,13.5,8.3,1381.0,9.3,315.0,21.27,15.5,-0.22,9.0,1000.0,1.6265060240963853,1600.2106530243757
TPH,7.0,7.0,0.0,0.0,0.0,0.0,50.0,109.0,9.0,6.2,585.0,12.0,14.0,2.02,11.5,0.39,5.0,532.0,1.4516129032258065,40400.0
TPP,11.5,11.5,0.0,0.0,0.0,0.0,1689.0,4025.0,23.1,9.1,265.0,43.4,115.0,10.0,10.6,0.2,3.0,1923.0,2.5384615384615388,5920.663114268798
TPS,25.6,25.6,0.0,0.0,0.0,0.0,313.0,160.0,32.0,12.9,237.0,108.0,128.0,5.0,46.7,0.0,16.0,0.0,2.4806201550387597,15974.44089456869
TQN,36.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,36.0,17.0,0.0,0.0,130.0,3.6,0.0,0.0,23.0,0.0,2.1176470588235294,900000.0
TRA,91.3,91.3,0.0,0.0,0.0,0.0,5579.0,9482.0,134.2,91.3,5811.0,15.7,3785.0,41.45,27.0,0.07,23.0,5080.0,1.469879518072289,7429.6468901236785
TRC,27.5,27.5,0.0,0.0,0.0,0.0,35364.0,33091.0,31.5,26.6,4805.0,5.7,825.0,29.6,52.1,0.48,9.0,2844.0,1.1842105263157894,837.0093880782717
TRS,56.8,56.8,0.0,0.0,0.0,0.0,191.0,1050.0,76.8,54.6,0.0,0.0,132.0,2.32,0.0,0.0,13.0,0.0,1.4065934065934065,12146.596858638743
TRT,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,16.9,9.0,223.0,40.4,50.0,5.5,12.4,0.0,13.0,0.0,1.8777777777777775,305555.55555555556
TS4,7.73,7.73,0.0,0.0,0.0,0.0,79847.0,81026.0,8.5,7.5,386.0,20.0,125.0,16.05,17.0,0.06,2.0,496.0,1.1333333333333333,201.00943053589992
TSB,8.8,8.8,0.0,0.0,0.0,0.0,104.0,0.0,14.5,7.6,520.0,16.9,59.0,6.75,11.4,0.18,5.0,875.0,1.9078947368421053,64903.846153846156
TSC,2.3,2.3,0.0,0.0,0.0,0.0,558214.0,297967.0,7.5,2.2,-180.0,-12.8,340.0,147.65,12.6,0.98,-2.0,71.0,3.4090909090909087,264.5042940521019
TSG,10.5,10.5,0.0,0.0,0.0,0.0,1.0,10.0,10.5,9.7,177.0,59.3,32.0,3.07,11.5,0.0,15.0,0.0,1.0824742268041239,3070000.0
TSJ,18.5,18.5,0.0,0.0,0.0,0.0,4.0,0.0,37.0,10.2,1292.0,14.3,1384.0,74.8,11.5,0.0,11.0,0.0,3.6274509803921573,18700000.0
TST,5.5,5.5,0.0,0.0,0.0,0.0,1166.0,100.0,5.8,4.2,732.0,7.5,26.0,4.8,22.0,0.93,3.0,953.0,1.380952380952381,4116.63807890223
TTB,17.2,17.2,0.0,0.0,0.0,0.0,518667.0,513229.0,17.6,5.6,881.0,19.5,732.0,42.57,11.2,0.06,8.0,706.0,3.1428571428571432,82.07578272764606
TTC,15.5,15.5,0.0,0.0,0.0,0.0,8957.0,949.0,21.7,15.0,3273.0,4.7,93.0,5.99,19.1,0.3,17.0,3559.0,1.4466666666666665,668.750697778274
TTD,58.0,58.0,0.0,0.0,0.0,0.0,1476.0,1452.0,73.0,41.5,4053.0,14.3,902.0,15.55,14.2,0.0,29.0,3653.0,1.7590361445783131,10535.230352303523
TTF,5.68,5.68,0.0,0.0,0.0,0.0,774711.0,408637.0,9.1,5.3,146.0,38.9,1219.0,214.61,5.9,0.5,0.0,-12011.0,1.7169811320754718,277.019430471492
TTG,5.5,5.5,0.0,0.0,0.0,0.0,174.0,0.0,9.7,5.1,0.0,0.0,11.0,2.0,0.0,0.0,-1.0,0.0,1.9019607843137254,11494.252873563219
TTH,4.7,4.7,0.0,0.0,0.0,0.0,81400.0,123767.0,9.7,4.1,951.0,4.9,141.0,29.9,11.3,0.68,8.0,2061.0,2.3658536585365852,367.32186732186733
TTJ,38.0,38.0,0.0,0.0,0.0,0.0,157.0,80.0,77.2,26.8,1929.0,19.7,114.0,3.0,15.8,0.0,12.0,1885.0,2.8805970149253732,19108.28025477707
TTL,9.3,9.3,0.0,0.0,0.0,0.0,908.0,190.0,10.2,8.2,482.0,19.3,390.0,41.91,13.4,-1.3,5.0,517.0,1.2439024390243902,46156.387665198235
TTN,6.1,6.1,0.0,0.0,0.0,0.0,1688.0,1160.0,9.3,4.1,1261.0,4.8,149.0,24.49,7.8,0.0,16.0,485.0,2.2682926829268295,14508.293838862557
TTP,35.0,35.0,0.0,0.0,0.0,0.0,98.0,210.0,71.8,30.0,4797.0,7.3,525.0,15.0,48.3,0.0,10.0,7036.0,2.393333333333333,153061.22448979592
TTR,31.0,31.0,0.0,0.0,0.0,0.0,93.0,9.0,54.2,20.0,483.0,64.2,62.0,1.99,8.7,0.0,-10.0,0.0,2.71,21397.84946236559
TTT,60.3,60.3,0.0,0.0,0.0,0.0,8084.0,17430.0,69.9,46.7,7552.0,8.0,276.0,4.57,75.3,0.19,21.0,0.0,1.4967880085653105,565.3142008906482
TTZ,5.5,5.5,0.0,0.0,0.0,0.0,50410.0,23521.0,6.2,2.7,65.0,84.6,38.0,7.21,11.2,1.21,0.0,539.0,2.2962962962962963,143.0271771473914
TUG,5.6,5.6,0.0,0.0,0.0,0.0,178.0,20.0,10.6,4.9,0.0,0.0,15.0,2.7,0.0,0.0,1.0,0.0,2.1632653061224487,15168.539325842698
TV1,16.3,16.3,0.0,0.0,0.0,0.0,2719.0,2969.0,27.6,15.7,122.0,133.6,435.0,26.69,12.7,-0.51,1.0,1367.0,1.7579617834394907,9816.108863552776
TV2,103.8,103.8,0.0,0.0,0.0,0.0,35355.0,18713.0,128.0,62.2,18287.0,5.7,609.0,11.73,85.6,-0.06,43.0,16991.0,2.057877813504823,331.7776834959695
TV3,34.6,34.6,0.0,0.0,0.0,0.0,1200.0,2078.0,39.1,14.7,1846.0,18.7,168.0,8.28,20.3,-0.66,14.0,2568.0,2.6598639455782314,6900.0
TV4,18.5,18.5,0.0,0.0,0.0,0.0,9717.0,35920.0,24.3,11.1,1586.0,11.7,270.0,15.77,12.6,0.95,14.0,1587.0,2.1891891891891895,1622.928887516723
TVA,16.0,16.0,0.0,0.0,0.0,0.0,1372.0,4540.0,18.5,7.6,0.0,0.0,24.0,6.0,0.0,0.0,17.0,0.0,2.4342105263157894,4373.1778425655975
TVB,25.7,25.7,0.0,0.0,0.0,0.0,90879.0,98433.0,26.6,8.9,1115.0,23.0,386.0,15.02,16.3,0.0,11.0,678.0,2.9887640449438204,165.27470592766207
TVC,10.3,10.3,0.0,0.0,0.0,0.0,247047.0,481979.0,11.5,7.2,450.0,22.9,412.0,40.02,12.0,0.0,5.0,970.0,1.597222222222222,161.99346683019832
TVD,5.0,5.0,0.0,0.0,0.0,0.0,3489.0,1421.0,6.1,4.8,664.0,7.5,225.0,44.96,11.0,0.21,6.0,686.0,1.2708333333333333,12886.213814846662
TVM,5.0,5.0,0.0,0.0,0.0,0.0,88.0,0.0,8.0,4.8,1128.0,4.4,12.0,2.4,19.2,0.0,12.0,0.0,1.6666666666666667,27272.727272727272
TVN,10.0,10.0,0.0,0.0,0.0,0.0,119387.0,36960.0,13.5,6.4,1466.0,6.8,6780.0,678.0,12.0,0.0,9.0,1126.0,2.109375,5679.010277500901
TVP,43.0,43.0,0.0,0.0,0.0,0.0,305.0,40.0,52.0,28.6,0.0,0.0,477.0,11.09,0.0,0.0,19.0,0.0,1.8181818181818181,36360.65573770492
TVS,15.5,15.5,0.0,0.0,0.0,0.0,68512.0,147227.0,15.6,7.8,2919.0,5.3,897.0,55.23,13.4,0.19,23.0,1117.0,2.0,806.1361513311537
TVT,21.1,21.1,0.0,0.0,0.0,0.0,10285.0,14961.0,29.2,18.0,4162.0,5.1,443.0,21.0,33.5,0.22,13.0,3561.0,1.6222222222222222,2041.8084589207585
TVU,7.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,7.7,6.7,270.0,25.9,12.0,1.75,12.9,0.0,22.0,0.0,1.1492537313432836,175000.0
TVW,18.5,18.5,0.0,0.0,0.0,0.0,3.0,0.0,18.5,10.0,731.0,25.3,270.0,14.6,11.3,0.0,6.0,0.0,1.85,4866666.666666666
TW3,16.2,16.2,0.0,0.0,0.0,0.0,51.0,0.0,17.0,11.2,0.0,0.0,28.0,1.75,0.0,0.0,21.0,0.0,1.517857142857143,34313.725490196084
TXM,8.7,8.7,0.0,0.0,0.0,0.0,1433.0,543.0,13.0,7.7,1179.0,7.4,61.0,7.0,17.3,0.33,7.0,1355.0,1.6883116883116882,4884.856943475227
TYA,16.5,16.5,0.0,0.0,0.0,0.0,20451.0,92146.0,18.0,9.8,2306.0,7.2,101.0,30.68,15.2,-0.22,15.0,1579.0,1.8367346938775508,1500.1711407755122
UDC,3.4,3.4,0.0,0.0,0.0,0.0,19542.0,18459.0,4.6,3.4,157.0,21.7,119.0,34.71,11.9,0.11,2.0,162.0,1.352941176470588,1776.174393613755
UDJ,7.7,7.7,0.0,0.0,0.0,0.0,1866.0,520.0,9.0,5.0,1079.0,7.1,127.0,16.5,11.4,0.0,9.0,381.0,1.8,8842.443729903536
UEM,22.0,22.0,0.0,0.0,0.0,0.0,42.0,330.0,36.1,5.0,765.0,28.8,42.0,2.44,14.5,0.0,11.0,0.0,7.220000000000001,58095.2380952381
UIC,29.1,29.1,0.0,0.0,0.0,0.0,7886.0,15858.0,37.8,28.5,7566.0,3.8,233.0,8.0,32.1,-0.09,24.0,5426.0,1.3263157894736841,1014.455997971088
UNI,7.3,7.3,0.0,0.0,0.0,0.0,20572.0,2410.0,7.4,3.8,67.0,109.0,114.0,15.32,10.4,0.38,1.0,30.0,1.9473684210526319,744.7015360684426
UPC,13.1,13.1,0.0,0.0,0.0,0.0,37.0,80.0,24.9,9.3,0.0,0.0,45.0,3.4,0.0,0.0,17.0,0.0,2.6774193548387095,91891.89189189188
UPH,18.2,18.2,0.0,0.0,0.0,0.0,231.0,60.0,26.4,18.2,380.0,47.9,242.0,13.29,12.3,0.0,3.0,242.0,1.4505494505494505,57532.46753246753
USC,7.8,7.8,0.0,0.0,0.0,0.0,90.0,0.0,10.5,7.5,0.0,0.0,43.0,5.5,0.0,0.0,7.0,0.0,1.4,61111.11111111111
USDCAD,1.26,0.0,1.26,1.26,1.26,0.0,187659.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USDCHF,0.97,0.0,0.97,0.97,0.97,0.0,92400.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,0.0
USDJPY,107.49,0.0,107.22,107.17,107.51,0.0,219139.0,0.0,107.4,104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257879656160458,0.0
USOIL,68.62,0.0,68.68,68.55,68.89,0.0,23433.0,0.0,68.7,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1411960132890366,0.0
V11,0.4,0.4,0.0,0.0,0.0,0.0,7782.0,40.0,1.2,0.3,0.0,0.0,3.0,8.4,0.0,0.91,-54.0,0.0,4.0,1079.414032382421
V12,10.7,10.7,0.0,0.0,0.0,0.0,6122.0,570.0,19.6,9.5,1315.0,8.1,62.0,5.82,16.0,-0.83,8.0,1344.0,2.0631578947368423,950.6697157791572
V15,0.4,0.4,0.0,0.0,0.0,0.0,941.0,2190.0,0.6,0.3,-4056.0,-0.1,4.0,10.0,0.7,0.68,-545.0,-3484.0,2.0,10626.992561105208
V21,9.6,9.6,0.0,0.0,0.0,0.0,492.0,271.0,21.6,7.5,2381.0,4.0,115.0,12.0,10.0,-0.54,24.0,86.0,2.8800000000000003,24390.243902439026
VAF,9.85,9.85,0.0,0.0,0.0,0.0,2568.0,2067.0,13.8,9.0,1532.0,6.4,371.0,37.67,12.8,0.34,12.0,1173.0,1.5333333333333334,14669.003115264797
VAT,2.3,2.3,0.0,0.0,0.0,0.0,22043.0,17916.0,7.0,2.3,199.0,11.6,11.0,4.54,12.3,0.13,2.0,481.0,3.0434782608695654,205.9610760785737
VAV,82.5,82.5,0.0,0.0,0.0,0.0,990.0,1770.0,101.1,46.5,0.0,0.0,660.0,8.0,0.0,0.0,34.0,0.0,2.1741935483870964,8080.80808080808
VBC,25.8,25.8,0.0,0.0,0.0,0.0,2686.0,1377.0,46.4,23.0,3575.0,7.2,193.0,7.5,13.9,0.56,26.0,3526.0,2.017391304347826,2792.256142963515
VBH,24.9,24.9,0.0,0.0,0.0,0.0,4.0,0.0,24.9,9.3,138.0,180.4,72.0,2.9,5.0,-0.05,3.0,-2481.0,2.6774193548387095,725000.0
VC1,14.4,14.4,0.0,0.0,0.0,0.0,1183.0,96.0,14.7,10.2,1265.0,11.4,173.0,12.0,20.0,0.43,6.0,1071.0,1.4411764705882353,10143.70245139476
VC2,13.0,13.0,0.0,0.0,0.0,0.0,10058.0,1703.0,18.2,13.0,1886.0,6.9,195.0,15.0,20.3,0.11,10.0,1020.0,1.4,1491.3501690196858
VC3,19.7,19.7,0.0,0.0,0.0,0.0,398066.0,265907.0,33.9,17.0,1536.0,12.8,559.0,28.38,11.7,0.91,13.0,2654.0,1.9941176470588236,71.29470992247516
VC5,1.2,1.2,0.0,0.0,0.0,0.0,62.0,0.0,1.4,0.7,0.0,0.0,6.0,5.0,1.9,0.38,123.0,-9867.0,2.0,80645.16129032258
VC6,8.2,8.2,0.0,0.0,0.0,0.0,258.0,105.0,8.3,6.5,939.0,8.7,66.0,8.0,14.1,-0.17,7.0,946.0,1.276923076923077,31007.751937984496
VC7,15.0,15.0,0.0,0.0,0.0,0.0,44664.0,20852.0,27.5,14.0,1810.0,8.3,165.0,11.0,12.7,0.33,14.0,1505.0,1.9642857142857142,246.283360200609
VC9,11.3,11.3,0.0,0.0,0.0,0.0,9981.0,653.0,15.5,8.5,788.0,14.3,136.0,11.7,16.3,-0.02,7.0,1198.0,1.8235294117647058,1172.2272317403065
